QQ号码,官方网址,店铺名称,拿货地址,电话
QQ：692637771,http://shop1032243.k3.cn,注足鞋业,拿货地址： 温岭市 夹屿   横泾村五区109号  ,15967627228 15867027030
QQ：2732675997,http://shop1032192.k3.cn,奋华鞋业,拿货地址： 温岭市 夹屿   横泾村五区137号  ,15581205301
QQ：1439483317,http://shop1032255.k3.cn,富康达鞋厂,拿货地址： 温岭市 横峰   东塘工业区兴园路58号  ,13506861309
QQ：985131609,http://daxinghua.k3.cn,大兴华鞋厂1,拿货地址： 温岭市 城北街道    石粘   菱池路141号  ,13216964030
QQ：247725707,http://zyym.k3.cn,忆科鞋业,拿货地址： 温岭市 横峰   下洋林鞋业园9幢6号3楼  ,18069313138
QQ：1462294357,http://shop1032229.k3.cn,众兴鞋厂,拿货地址： 温岭市 夹屿   金施村B区156号  ,13511455575
QQ：383568340,http://shop1032223.k3.cn,启步鞋厂,拿货地址： 温岭市 城北街道   杨家渭90号  ,15968696682
QQ：1064717237,http://shop1032214.k3.cn,明利鞋业,拿货地址： 温岭市 夹屿    双峰村   振兴路12号  ,18379715200
QQ：1126922662,http://shop1032216.k3.cn,嘉鸿鞋业,拿货地址： 温岭市 夹屿   欧风路大西金  ,18270551614
QQ：894256271,http://shop1032210.k3.cn,红奈儿,拿货地址： 温岭市 横峰   东塘工业路8号  ,18857757597
QQ：1192933102,http://shop1032019.k3.cn,阿达鞋业,拿货地址： 温岭市 夹屿   夹屿新村C幢12号  ,13326092085
QQ：284607635,http://shop1032205.k3.cn,琪霖鞋业,拿货地址： 温岭市 夹屿   夹屿新村C幢1号  ,18355477690 18355450951
QQ：471255391,http://shop1032179.k3.cn,小不点鞋业,拿货地址： 温岭市 夹屿   横泾村A区82号  ,15355827616 18267272273
QQ：160359843,http://shop1032106.k3.cn,川恒鞋业,拿货地址： 温岭市 夹屿   横泾村A区1号  ,15867037856 15867651586
QQ：3222797133,http://shop1032070.k3.cn,畅鑫鞋业,拿货地址： 温岭市 夹屿    泽楚路   前西汇10号  ,13586099676
QQ：1544740564,http://shop1032176.k3.cn,轩娜鞋业有限公司,拿货地址： 温岭市 城北街道   沧浦村工业区7幢  ,13736681335 15867620350
QQ：1938698460,http://shop1032180.k3.cn,胜咔妮,拿货地址： 温岭市 夹屿   长大村A区70号  ,18657660790 13968479682
QQ：996499239,http://shop1032126.k3.cn,智博鞋业,拿货地址： 温岭市 夹屿   夹屿新村B幢10号  ,15325561820
QQ：215396463,http://shop1032168.k3.cn,心仪鞋业,拿货地址： 温岭市 夹屿   夹屿新村B幢7号  ,13059456472 13018831596
QQ：3502609332,http://shop1032132.k3.cn,逸宸鞋业有限公司,拿货地址： 温岭市 夹屿    双峰村   南洋路15-2号  ,13093801943
QQ：770556750,http://shop1032145.k3.cn,鼎格女鞋,拿货地址： 温岭市 夹屿   横泾村五区49号  ,15824018855
QQ：1900157163,http://jialixy.k3.cn,嘉丽鞋业,拿货地址： 温岭市 横峰    横石路   横石东路戴家67号  ,13566465787 15157651130
QQ：3076067878,http://shop1032185.k3.cn,致富鞋业,拿货地址： 温岭市 夹屿   横泾村A区33号  ,13415552227 18110598702
QQ：1105488212,http://zhiyouxuan.k3.cn,质优选鞋业,拿货地址： 温岭市 夹屿   金施村A区168-169号  ,18815213234
QQ：287480257,http://shop1032153.k3.cn,达尔鞋业,拿货地址： 温岭市 夹屿   欧风路大西金  ,13758665516
QQ：692518847,http://shop1032151.k3.cn,亿米朵,拿货地址： 温岭市 横峰   下洋林135-2号  ,18067718969 18167071816
QQ：1724570026,http://duojin.k3.cn,多金鞋业,拿货地址： 温岭市 横峰    横石路   横石中路东洋341号  ,18658329086
QQ：1619905187,http://hengdu.k3.cn,凯渲鞋业,拿货地址： 温岭市 横峰   前陈七区20号  ,15990648616 15257634685
QQ：2263661050,http://shop1032119.k3.cn,乔恩鞋业,拿货地址： 温岭市 夹屿   欧风路136号  ,13116575031
QQ：2986188270,http://eryu.k3.cn,尔玉鞋业,拿货地址： 温岭市 横峰   东塘工业区广冠路50号  ,13516761778
QQ：884386310,http://shop1031521.k3.cn,鸿胜鞋业,拿货地址： 温岭市 城北街道   杨家渭59号  ,13738527328 15707907908
QQ：435006241,http://shop1032088.k3.cn,与妍鞋业,拿货地址： 温岭市 夹屿   欧风路大西金59-11号  ,13606865306
QQ：1044701807,http://baimeiyiren.k3.cn,佰魅伊人女鞋,拿货地址： 温岭市 城北街道    石粘   南山闸292号  ,15157684088
QQ：568247610,http://shop1032083.k3.cn,镇远,拿货地址： 温岭市 城北街道    万昌村芳田   芳田新村15幢1号  ,15968631567
QQ：448428204,http://shop1031685.k3.cn,韩子琪,拿货地址： 温岭市 城北街道   横塘工业区14幢  ,18868932726
QQ：715712229,http://shop1032065.k3.cn,爱逛街女鞋,拿货地址： 温岭市 夹屿    金施村   牧新路78-80号  ,13750651630
QQ：,http://shop1032045.k3.cn,恋足鞋业,拿货地址： 温岭市 夹屿   横泾村五区97-1号  ,16680207710
QQ：513026288,http://shop1032057.k3.cn,品尚蒂奥,拿货地址： 温岭市 夹屿   双峰大道207-208号  ,15824057887
QQ：171863282,http://shop1031976.k3.cn,柯南,拿货地址： 温岭市 夹屿   池头林6号  ,13306541519
QQ：1048865102,http://shop1032041.k3.cn,林威鞋业,拿货地址： 温岭市 夹屿    金施村   牧新路85号  ,13586271926
QQ：1542285008,http://shop1032029.k3.cn,莹公主女鞋,拿货地址： 温岭市 夹屿   金施村A区102号  ,13958679201 17600683119
QQ：1561158893,http://shop1032023.k3.cn,气质鞋业,拿货地址： 温岭市 横峰   前陈新村B区13幢115号  ,18785981400
QQ：505029991,http://jinsanjiaoxieye.k3.cn,金三角鞋业,拿货地址： 温岭市 横峰   前陈新村B区10幢85号  ,18458751276 13958861096
QQ：2649887238,http://kalifu.k3.cn,卡丽芙鞋业,拿货地址： 温岭市 横峰   前陈一区锦绣路2-3号  ,13736264838 13806565633
QQ：1780539890,http://shop1032006.k3.cn,皇家公主,拿货地址： 温岭市 夹屿   欧风路2号  ,18170592548
QQ：1139586888,http://shop1031975.k3.cn,盈莉鞋业,拿货地址： 温岭市 横峰   东塘工业区兴园路58号  ,13958613958
QQ：1571291776,http://shop1031971.k3.cn,海之美鞋业,拿货地址： 温岭市 夹屿   夹屿新村C幢6号  ,15267256435
QQ：313820285,http://shop1031992.k3.cn,新逸,拿货地址： 温岭市 城北街道   沧浦村工业区11幢  ,13566476625
QQ：234898688,http://shop1031506.k3.cn,曼琛女鞋,拿货地址： 温岭市 城北街道    万昌村芳田   芳田新村12幢3号  ,13656595173
QQ：473967256,http://shop1031398.k3.cn,宸扬鞋业,拿货地址： 温岭市 横峰   小东洋新区12-13号  ,18358585485
QQ：1248044873,http://shop1031903.k3.cn,一拼鞋业,拿货地址： 温岭市 夹屿   金施村新区47号  ,13216961686 18827982855
QQ：1400284184,http://shop1031974.k3.cn,佳颖鞋业,拿货地址： 温岭市 横峰   前陈二区38-2号  ,13456610717
QQ：27181094,http://shop1031969.k3.cn,不大点鞋业,拿货地址： 温岭市 夹屿   横泾村A区90号  ,13116573200
QQ：13221127,http://shop1031965.k3.cn,红耀美女鞋,拿货地址： 温岭市 夹屿   长大村A区59号  ,13666848717 13736267221
QQ：304185485,http://shop1031959.k3.cn,美姿霖鞋业,拿货地址： 温岭市 城北街道   花桥村197号  ,13666834887 18989676932
QQ：366369864,http://shop1031963.k3.cn,富高鞋业,拿货地址： 温岭市 横峰    祝家洋   祝家样  ,13645866237 15968629794
QQ：471947576,http://shop1031770.k3.cn,柒点鞋业,拿货地址： 温岭市 横峰   七份岸老区59号  ,15157681220
QQ：215396463,http://shop1031939.k3.cn,艾旺鞋业,拿货地址： 温岭市 夹屿   夹屿新村B幢7号  ,13018831596 13059456472
QQ：1448112300,http://yangyangxieye.k3.cn,杨杨鞋业,拿货地址： 温岭市 城北街道    麻车村   麻车后湾工业区经环路2号  ,17706861881 13387037322
QQ：1640315951,http://shop1031766.k3.cn,美莎鞋厂,拿货地址： 温岭市 夹屿   双峰大道136-1号  ,18605867257
QQ：3569500675,http://shop1031919.k3.cn,足爱鞋业,拿货地址： 温岭市 横峰   祝家洋工业区7幢1号  ,15968653695
QQ：6258882,http://shop1031851.k3.cn,靓脚点鞋业有限公司,拿货地址： 温岭市 城北街道    麻车村   麻车后湾工业区经环路2号  ,18158608880 1815860888018897997888
QQ：1392203518,http://meixiny.k3.cn,美鑫源鞋业,拿货地址： 温岭市 横峰    横石路   横石东路戴家95号  ,13858637719 13626688683
QQ：577662172,http://shop1031896.k3.cn,美适捷,拿货地址： 温岭市 夹屿    双峰大道   双峰一区56号  ,13736656163
QQ：3164985835,http://shop1031858.k3.cn,明宇鞋业,拿货地址： 温岭市 夹屿   横泾村A区51号  ,13537684289 13786864302
QQ：481208861,http://shop1031828.k3.cn,天敏鞋业,拿货地址： 温岭市 夹屿   长大村A区108号  ,18965772582 15988720459
QQ：1044701807,http://shengqi.k3.cn,动感地带鞋业,拿货地址： 温岭市 城北街道    石粘   南山闸292号  ,18858669608 15157684088
QQ：862375052,http://shop1031808.k3.cn,瑶苏女鞋,拿货地址： 温岭市 夹屿   金施村B区125号  ,13456442760 15967636125
QQ：1024737538,http://shop1031873.k3.cn,飞群商贸女鞋,拿货地址： 温岭市 城北街道   杨家渭283号  ,13666801433 15057672973
QQ：94735661,http://shop1031714.k3.cn,百为贸易,拿货地址： 温岭市 夹屿   金施村A区180号  ,15267690527
QQ：251730927,http://9xiang.k3.cn,旧巷女鞋,拿货地址： 温岭市 夹屿    双峰村   南洋路7号  ,15868688871 15088688715
QQ：184321918,http://shop1031843.k3.cn,胜辉鞋厂,拿货地址： 温岭市 夹屿   金施村C区107号  ,13173713669 13216918658
QQ：778082268,http://shop1031854.k3.cn,梦百合,拿货地址： 温岭市 横峰   前陈四区78号  ,18857689518
QQ：270506451,http://shop1031799.k3.cn,靓晶晶鞋业,拿货地址： 温岭市 夹屿   夹屿新村1幢6号  ,18832075463 18258630122
QQ：1258005477,http://shop1031792.k3.cn,伊露优妮鞋业,拿货地址： 温岭市 夹屿    金施村   牧新路62号  ,18657686098
QQ：645601701,http://shop1031814.k3.cn,爱尚女鞋,拿货地址： 温岭市 城北街道   横塘小区63幢5号  ,18258647703 15355673806
QQ：1445659433,http://shop1031780.k3.cn,女足天下,拿货地址： 温岭市 夹屿    双峰大道   双峰一区117号  ,13757686529
QQ：123976115,http://shop1031401.k3.cn,鼎鼎鞋业,拿货地址： 温岭市 夹屿    金施村   牧新路68号  ,18005861866 13958586578
QQ：778784821,http://shop1031791.k3.cn,泽昌鞋业,拿货地址： 温岭市 城北街道   中马路130号  ,13586297661 15757554566
QQ：1308914491,http://shop1031768.k3.cn,感受,拿货地址： 温岭市 夹屿   中兴路46号  ,15381817116 17767287180
QQ：705890806,http://shop1031850.k3.cn,美妮尔,拿货地址： 温岭市 夹屿   夹屿新村1幢9号  ,18637038365
QQ：2395371189,http://kmj.k3.cn,康美佳鞋业,拿货地址： 温岭市 横峰    横石路   横石中路东洋226号  ,15858602232
QQ：2748588665,http://shop1031812.k3.cn,温博慧女鞋,拿货地址： 温岭市 横峰   小东洋旭东路9号  ,13185614336
QQ：121716493,http://diebu.k3.cn,蝶步鞋厂,拿货地址： 温岭市 横峰   祝家洋村260-262号  ,13566485798 15868617989
QQ：1312242208,http://shop1031763.k3.cn,千枝叶鞋业,拿货地址： 温岭市 横峰   前陈新村B区15幢125号  ,15557586336 13057777788
QQ：1722962650,http://shop1031797.k3.cn,林阳鞋业,拿货地址： 温岭市 城北街道    万昌村芳田   芳田新村32幢3号  ,18571533033
QQ：296135174,http://shop1031641.k3.cn,温岭市荣登鞋业有限公司,拿货地址： 温岭市 城北街道   中马路119号  ,18057697998
QQ：290543534,http://shop1031795.k3.cn,品优鞋业,拿货地址： 温岭市 横峰   七份岸老区39号  ,13867657036
QQ：2863985204,http://shop1031711.k3.cn,䨇喜鞋业,拿货地址： 温岭市 夹屿   长大村A区188号  ,13058889308
QQ：780629040,http://shop1031749.k3.cn,董二叔,拿货地址： 温岭市 夹屿   夹屿新村A幢18号  ,13487210606
QQ：258917848,http://shop1031704.k3.cn,妮珂菲鞋厂,拿货地址： 温岭市 夹屿    双峰村   南洋路46号  ,15384187863 17323474702
QQ：913458991,http://shop1031735.k3.cn,巧足百丽鞋业（原记事本鞋业）,拿货地址： 温岭市 夹屿   横泾村A区46号  ,15990665918
QQ：405365089,http://mbyd.k3.cn,漫步雲端鞋业,拿货地址： 温岭市 夹屿   横泾村五区115号  ,18758659381 18806766028
QQ：3354352945,http://shop1031720.k3.cn,韩香玉足,拿货地址： 温岭市 夹屿    双峰村   公园路30号  ,13566668111
QQ：992491317,http://chongtianniao.k3.cn,冲天鸟制鞋,拿货地址： 温岭市 夹屿   横泾村A区18号  ,13970852295 13767120004
QQ：1066945883,http://shop1031673.k3.cn,时尚芭女鞋,拿货地址： 温岭市 夹屿   夹屿新村A幢10号  ,15868612966 13486869190
QQ：306446402,http://shop1031677.k3.cn,玖玖玖鞋业,拿货地址： 温岭市 城北街道   横塘工业区  ,13606866750
QQ：705552351,http://dongda.k3.cn,东大鞋业,拿货地址： 温岭市 城北街道   横塘路239-A号  ,13666821988
QQ：1406345928,http://klh.k3.cn,凯莉虹鞋业,拿货地址： 温岭市 横峰    横石路   横石东路戴家17号  ,13958615486
QQ：3050818792,http://shop1031730.k3.cn,潮尚美鞋业,拿货地址： 温岭市 横峰   七份岸新区40号  ,18069338070 15967942094
QQ：3152253132,http://shop1031691.k3.cn,鑫盛达鞋业,拿货地址： 温岭市 横峰   前陈二区38-2号  ,15957674806
QQ：977875525,http://shop1031635.k3.cn,巨足鞋业,拿货地址： 温岭市 城北街道   杨家渭22号  ,15968668667
QQ：1582009246,http://shop1031661.k3.cn,大小姐鞋厂,拿货地址： 温岭市 夹屿   欧风路79号  ,15057264434
QQ：,http://shop1031703.k3.cn,靓亮女神一厂,拿货地址： 温岭市 横峰   前陈六区26号  ,13867619986 1386761998618906582598
QQ：1015341844,http://13625791865.k3.cn,亮亮家女鞋,拿货地址： 温岭市 夹屿   金施村A区67号  ,13625791865 18869993579
QQ：,http://shop1031706.k3.cn,昌隆鞋业,拿货地址： 温岭市 夹屿   夹屿新村1幢13号  ,13666857481
QQ：148338120,http://shop1031692.k3.cn,蒹jian葭jia,拿货地址： 温岭市 城北街道   万昌村芳田7号  ,13007597664 17681617664
QQ：2750279339,http://yld.k3.cn,露菲鞋业,拿货地址： 温岭市 城北街道    万昌村芳田   芳田村  ,13738622087
QQ：3104295448,http://shop1031684.k3.cn,丽蔻鞋贸,拿货地址： 温岭市 夹屿   夹屿新村D幢3号  ,16512314444 18072557788
QQ：446461963,http://shop1031660.k3.cn,康兴达鞋业,拿货地址： 温岭市 城北街道   花桥村12幢7号  ,15888635663
QQ：,http://snxx.k3.cn,温岭市石粘鑫鑫鞋业有限公司,拿货地址： 温岭市 城北街道   中马路180号  ,13586274321
QQ：1779358971,http://wangzuxieye.k3.cn,旺足鞋业,拿货地址： 温岭市 横峰   七份岸新区96号  ,18006523766
QQ：276929989,http://shop1031653.k3.cn,佳莱鞋业,拿货地址： 温岭市 城北街道    万昌村芳田   芳田工业区3-1号  ,13858672216 15355867655
QQ：1654850160,http://shop1031662.k3.cn,柚子女鞋,拿货地址： 温岭市 夹屿   夹屿新村E幢10-1号  ,13738655799
QQ：327559101,http://shop1031647.k3.cn,依帆鞋业,拿货地址： 温岭市 夹屿   欧风路2号  ,13738605186
QQ：2217254985,http://youyaxieye.k3.cn,优雅鞋业,拿货地址： 温岭市 横峰   下洋林鞋业园2幢19号  ,15990622688
QQ：2169756514,http://shop1031549.k3.cn,鞋艺人鞋业,拿货地址： 温岭市 横峰   七份岸新区27号  ,13989719857 18815157138
QQ：563987950,http://shop1031644.k3.cn,美人足迹,拿货地址： 温岭市 城北街道   沧浦村二区17幢1号  ,13216951107
QQ：2158666712,http://shop1031678.k3.cn,晓俊鞋业,拿货地址： 温岭市 横峰   前陈一区锦绣路50号  ,13566864717
QQ：838903873,http://shop1031679.k3.cn,尚品汇,拿货地址： 温岭市 夹屿    双峰大道   双峰一区191号  ,17706580910 18818689076
QQ：3284313347,http://shop1031672.k3.cn,利冠鞋业,拿货地址： 温岭市 夹屿   双峰大道179号  ,13326025249
QQ：376936114,http://shop1031620.k3.cn,小仙女鞋馆,拿货地址： 温岭市 夹屿    双峰大道   双峰一区156-1号  ,13665882882
QQ：1225822146,http://shop1031668.k3.cn,广浩,拿货地址： 温岭市 横峰   前陈新村B区12幢105号  ,18357669537
QQ：84532045,http://shop1031605.k3.cn,妙佳鞋业,拿货地址： 温岭市 横峰   祝家洋工业区2幢  ,18069312218 18367681803
QQ：251932161,http://shop1031607.k3.cn,夕米乐女鞋,拿货地址： 温岭市 横峰   祝家洋工业区2幢  ,13819602933
QQ：553256013,http://shop1031624.k3.cn,水头鞋业,拿货地址： 温岭市 夹屿   横泾村A区88-1号  ,18787102628 13888813762
QQ：1650617269,http://shop1031591.k3.cn,名奇鞋业,拿货地址： 温岭市 横峰   七份岸新区103号  ,13326095008
QQ：746781439,http://shop1031574.k3.cn,浅浅如薇,拿货地址： 温岭市 城北街道   东普村149号  ,18969615187
QQ：3289973204,http://shop1031588.k3.cn,金舒达,拿货地址： 温岭市 横峰   前陈一区锦绣路18号  ,18806557603
